LON,LAT,196701,196702,196703,196704,196705,196706,196707,196708,196709,196710,196711,196712
121.5875,24.3125,61.555800000000005,56.483700000000006,53.378299999999996,73.97890000000001,136.25170000000003,221.7403,157.857,245.0202,85.5878,494.7685,539.7194,84.65280000000001
121.5958,24.3125,64.09649999999999,56.1448,55.00149999999999,79.4206,139.08370000000002,226.6643,162.17469999999997,252.76059999999998,88.2938,519.6337,565.1702,87.41810000000001
121.6042,24.3125,66.50019999999999,55.855399999999996,56.6596,85.2907,142.07280000000003,231.2154,166.12910000000002,260.5892,91.06599999999999,545.2430999999999,591.2054999999999,89.84479999999999
121.7542,24.3125,28.2611,42.046600000000005,38.3329,233.4434,160.5943,223.03089999999997,129.6857,251.77589999999998,91.3598,947.9144,682.3475000000001,66.5997
121.7625,24.3125,27.097900000000003,40.3529,42.73610000000001,246.5369,162.0922,218.718,140.7755,244.39520000000002,87.63620000000002,943.5507000000001,677.3959999999998,64.1632
121.7708,24.3125,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
121.5625,24.32083,56.7327,58.359700000000004,49.5342,60.2794,135.6171,207.0949,145.8229,224.77100000000002,81.3983,437.12179999999995,467.0373,79.84070000000001
121.5708,24.32083,57.0955,56.885999999999996,50.139500000000005,64.4016,134.95190000000002,210.8999,148.7481,230.6153,82.1921,459.32590000000005,489.85300000000007,80.475
121.5792,24.32083,57.397999999999996,55.7382,50.8007,68.8892,134.74630000000002,214.1433,151.5231,236.33469999999997,83.0497,482.64990000000006,512.9884999999999,81.12630000000001
121.5875,24.32083,57.5244,54.6818,51.4863,74.0091,134.91729999999998,217.1089,154.0047,242.1404,83.7896,506.724,536.3874,81.6616
121.5958,24.32083,57.7137,53.4204,52.0931,79.3737,134.9299,219.1171,155.8204,247.4767,84.4998,531.6732000000001,559.9649000000001,81.68150000000001
121.6042,24.32083,56.2187,51.73909999999999,52.3503,85.2983,133.5429,219.2541,156.15619999999998,251.61180000000002,84.2301,557.794,583.3044,80.3655
121.7292,24.32083,36.1365,38.1396,49.6316,236.03839999999997,207.1937,234.84269999999998,156.2401,257.827,93.5426,1139.4792999999997,693.9069999999999,69.4534
121.7375,24.32083,33.9364,37.580999999999996,39.5937,272.8995,199.9933,236.74169999999998,144.172,265.6109,95.86400000000002,1073.776,674.8318999999999,65.5981
121.7458,24.32083,29.541699999999995,39.761700000000005,33.4591,255.18220000000002,176.9545,231.6578,128.17700000000002,260.31230000000005,94.5591,1010.3627,673.6372000000001,66.4812
121.7542,24.32083,29.2751,43.274,35.8836,230.51960000000003,161.6474,228.1277,122.13399999999999,255.8247,95.99289999999999,979.0735,684.3978,69.4775
121.7625,24.32083,28.3551,41.800200000000004,41.7349,239.21740000000003,161.282,223.36220000000003,134.9707,247.6126,90.99789999999999,964.7775999999999,685.9650999999999,67.4672
121.7708,24.32083,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
121.5542,24.32916,56.3466,59.215700000000005,48.3732,57.2519,138.0733,204.78820000000002,143.5116,220.51299999999998,82.235,427.33939999999996,447.49370000000005,79.60029999999999
121.5625,24.32916,56.079299999999996,57.6407,48.717299999999994,61.129799999999996,136.43030000000002,207.55049999999997,145.4514,225.76710000000003,81.84870000000001,448.8006,469.1542999999999,79.54889999999999
121.5708,24.32916,55.56660000000001,55.897099999999995,49.045199999999994,65.3021,135.02259999999998,209.8235,147.3646,230.6614,82.05879999999999,471.2439,491.10839999999996,79.32409999999999
121.5792,24.32916,54.6923,54.3381,49.3341,69.90620000000001,133.6563,211.6336,148.8311,235.1702,82.06349999999999,494.68730000000005,513.2737,78.79979999999999
121.5875,24.32916,53.19909999999999,52.520300000000006,49.4964,75.26989999999999,131.81289999999998,212.4042,149.6087,239.3636,81.7629,519.0838000000001,535.5486999999999,77.7053
121.5958,24.32916,51.1885,50.355900000000005,49.4577,80.9622,129.7661,211.93939999999998,149.46970000000002,242.8186,81.03550000000001,545.1403999999999,557.5211,75.96819999999998
121.6042,24.32916,48.54259999999999,48.2939,49.141400000000004,87.0651,127.2297,210.0552,148.6412,245.36419999999998,79.64540000000001,572.7957,578.6674,73.5977
121.6958,24.32916,23.4576,34.9052,34.574,205.6738,157.53979999999996,195.88879999999997,132.8361,250.8026,78.85000000000001,977.6052999999999,654.7480999999999,61.662800000000004
121.7042,24.32916,25.3928,35.317800000000005,35.971199999999996,218.042,167.3089,203.01770000000002,135.0641,253.9333,81.9629,1012.1376,659.8225,63.0205
121.7125,24.32916,27.773799999999998,35.840199999999996,37.586200000000005,230.8081,177.97990000000001,211.0267,137.9135,257.24699999999996,85.6403,1047.2813,665.6384,64.49459999999999
121.7208,24.32916,30.6552,36.4107,39.601800000000004,245.2291,188.89550000000003,220.04410000000001,140.98329999999999,261.02799999999996,89.8372,1079.1121,671.5991,65.8861
121.7292,24.32916,32.5687,36.5629,38.976499999999994,267.33639999999997,195.5131,230.9015,140.9218,266.0382,94.5132,1083.8776,675.0222000000001,66.2694
121.7375,24.32916,34.1436,37.13420000000001,37.2261,305.6791,199.5763,253.5997,139.1583,277.7274,100.44300000000001,1068.6159,701.7414000000001,68.5764
121.7458,24.32916,31.2734,39.4604,33.4251,272.5505,183.5114,242.6046,127.7375,267.4824,98.5984,1041.7142999999999,689.5944000000001,69.37379999999999
