LON,LAT,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512
121.5875,24.3125,35.045899999999996,236.74330000000003,239.604,61.044599999999996,224.60770000000002,137.6449,556.8134999999999,635.8109,471.2408,553.2107,37.905100000000004,56.5066
121.5958,24.3125,32.9347,237.8108,236.57959999999997,62.915400000000005,220.8488,136.54799999999997,545.5699000000001,637.4824,481.4579,579.0211000000002,35.2219,54.919900000000005
121.6042,24.3125,30.711700000000004,238.59569999999997,233.3116,64.6406,217.2125,135.3845,533.9114999999999,639.2734999999999,491.7406,604.7801000000001,32.6133,53.02510000000001
121.7542,24.3125,20.3731,150.7854,113.63699999999999,39.2876,278.3736,102.9422,657.5332999999999,548.1537,610.4266,356.1430000000001,78.30850000000001,29.542600000000004
121.7625,24.3125,23.6242,158.1611,104.21180000000001,82.1929,307.45259999999996,112.97990000000001,612.9537,502.4497,547.1358,311.1546,131.4963,30.9683
121.7708,24.3125,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
121.5625,24.32083,42.729099999999995,231.14919999999998,247.5789,54.294700000000006,237.5121,140.6199,597.4313,635.5508000000001,428.1315,471.6199,48.510600000000004,61.362100000000005
121.5708,24.32083,39.6736,229.54700000000003,241.61960000000002,55.3932,232.03750000000002,138.9672,586.7004,633.421,438.2981,493.49960000000004,44.8397,58.023999999999994
121.5792,24.32083,36.673300000000005,228.32479999999998,235.644,56.4514,226.5909,137.33399999999997,575.1496000000001,631.0236,448.13399999999996,514.8233,41.3666,54.5495
121.5875,24.32083,33.6796,227.058,229.89139999999998,57.4079,221.02450000000002,135.6429,562.8375,628.2563999999999,457.6997,535.5633,38.054199999999994,51.2587
121.5958,24.32083,30.354300000000002,225.1638,223.5967,58.068,215.7748,133.52970000000002,549.8442,624.5688,467.1604,555.272,34.8189,47.559200000000004
121.6042,24.32083,26.9081,221.4574,215.94289999999998,58.015,209.68579999999997,131.3524,536.0469999999999,618.3552999999999,476.7109,571.5343999999999,31.545499999999997,42.8582
121.7292,24.32083,13.238399999999999,144.12390000000002,92.2558,34.3116,225.68290000000002,99.42410000000001,669.0722000000001,582.4549,580.5377,341.58829999999995,105.4314,31.9859
121.7375,24.32083,13.803499999999998,148.38780000000003,95.1027,76.0148,218.02480000000003,101.9483,737.6603,619.1541,603.0105000000001,348.47510000000005,119.45759999999999,38.6996
121.7458,24.32083,15.6031,145.71509999999998,103.6288,46.643299999999996,230.1395,98.2395,707.4238,604.1818000000001,626.8404999999999,359.9996,87.1824,34.076100000000004
121.7542,24.32083,18.4528,148.69500000000002,113.9451,27.709899999999998,260.0235,97.7321,671.4511000000001,574.6698,638.8580999999999,374.8034,67.121,29.7394
121.7625,24.32083,22.0013,155.24849999999998,110.1212,60.777699999999996,296.6496,106.1977,624.7076000000001,518.8955,570.7395,329.13720000000006,105.7933,29.389699999999998
121.7708,24.32083,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
121.5542,24.32916,46.4106,226.20210000000003,248.57509999999996,51.3891,242.54489999999998,143.5743,621.8660000000001,643.9026,408.8515,446.06089999999995,53.8363,63.12679999999999
121.5625,24.32916,42.8577,223.86589999999998,241.4512,52.1572,236.4409,141.55360000000002,610.8219,639.7910999999999,418.80330000000004,466.27310000000006,49.6066,59.0278
121.5708,24.32916,39.29750000000001,221.24620000000002,234.2022,52.79,230.20320000000004,139.32920000000001,598.9183,635.0699999999999,428.481,485.6517,45.5721,54.80460000000001
121.5792,24.32916,35.7006,218.56740000000002,226.96570000000003,53.2264,223.7649,136.8915,586.1993,629.6325,437.9343999999999,503.8538,41.698299999999996,50.3236
121.5875,24.32916,31.8007,215.1525,219.04660000000004,53.3265,217.5078,134.315,572.7445,623.0908000000002,447.2892,520.1867,37.9354,45.6652
121.5958,24.32916,28.1312,210.91310000000001,210.5018,53.032199999999996,211.0875,131.8426,558.2567999999999,614.9934999999999,456.39570000000003,534.2253000000001,34.298700000000004,40.7014
121.6042,24.32916,24.4745,205.8393,201.37630000000001,52.3029,204.1989,128.79819999999998,542.315,604.9325,465.0536,544.8274999999999,30.809399999999997,35.5974
121.6958,24.32916,11.105599999999999,122.48530000000001,102.3965,21.7911,187.82739999999998,91.19329999999998,562.6743,532.4333,541.1196000000001,348.09829999999994,46.1964,20.984
121.7042,24.32916,11.655800000000001,125.2631,99.418,23.4278,193.6785,92.04390000000001,588.9827,543.5591,550.7171999999999,341.84330000000006,58.23780000000001,23.8153
121.7125,24.32916,12.299700000000001,129.7783,96.7382,28.0275,200.427,93.4923,619.2004999999999,557.364,560.9176,339.0002,72.8763,27.074099999999998
121.7208,24.32916,13.0228,135.8554,94.9334,37.11300000000001,207.3202,95.25210000000001,654.7121000000001,574.2656999999999,571.7107000000001,339.8872,90.205,30.919800000000002
121.7292,24.32916,13.865099999999998,142.0899,95.4229,60.30480000000001,210.2038,98.2845,703.465,600.1654,586.9123,346.49820000000005,107.1986,36.073800000000006
121.7375,24.32916,16.076900000000002,150.5604,98.1711,116.3903,211.68590000000003,106.8408,776.7198999999999,637.7945,608.6224000000002,360.7123,127.065,46.309000000000005
121.7458,24.32916,17.304100000000002,148.3304,104.91599999999998,62.530199999999994,225.53880000000004,99.60430000000001,729.2785,618.7728999999999,625.018,368.7909,94.1229,38.1528
121.7542,24.32916,18.585,149.18619999999999,113.77000000000001,26.978900000000003,249.2863,95.8844,684.6339,592.1660999999999,646.8252,384.60200000000003,66.5785,31.1132
121.7625,24.32916,23.829,153.96110000000002,117.76539999999999,39.1983,286.7033,99.4566,640.5687,540.6953,602.8063,360.00230000000005,79.5475,29.3736
121.7708,24.32916,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
121.4958,24.3375,65.3132,234.3899,284.5826,43.7483,275.6334,151.3965,662.0049999999999,655.6982,336.5435,312.7426,90.7965,79.64789999999999
121.5042,24.3375,64.2607,232.2586,279.6234,44.7473,272.5892,152.0512,665.5247,660.0895,345.488,332.5063,86.8293,79.15
121.5125,24.3375,62.5798,230.1517,274.3837,45.689400000000006,268.9317,152.3077,667.3336999999999,663.1143,354.3739,352.08789999999993,81.8157,77.86760000000001
